CAL	550	3358
CAO	2	15
CAN	615	3800
CAP	357	2213
CAS	294	1634
CAR	1051	6665
CAU	171	983
CAT	515	3526
CAW	8	20
TCH	8	46
CAV	106	562
CAY	8	29
CAX	2	5
KRA	28	85
CAZ	2	9
KRE	34	179
KRI	12	57
KRO	11	36
KRU	13	66
KRY	12	61
KSA	2	3
TEB	2	7
TEA	172	862
TED	27	122
TEC	121	953
TEF	7	21
TEE	89	430
TEH	2	3
TEG	26	110
TEI	13	57
TEL	457	3384
TEK	8	43
TEN	330	1956
TEM	155	1055
TEP	37	188
TEO	6	29
TER	372	2478
TEQ	4	20
TET	226	1776
TES	125	826
TEV	2	11
TEU	15	74
TEX	38	224
TEW	11	30
KUC	3	11
KUE	1	1
KUD	7	15
KUG	2	5
KUF	2	9
CEA	18	93
CEC	13	57
KUK	4	8
CEB	6	25
CEE	1	1
KUM	12	44
CED	24	92
KUL	7	20
CEG	2	5
KUN	11	40
CEI	18	73
KUS	2	5
KUR	29	133
CEM	26	147
CEL	122	710
KUT	3	9
CEO	3	10
CEN	285	2022
KUV	2	8
CEP	51	416
CES	52	248
CER	216	1343
CET	18	89
CEV	5	28
CEY	4	26
KVA	4	10
KVE	13	61
THA	192	1334
THE	629	4891
KWA	6	31
THI	291	1810
KWE	2	5
THL	2	10
THO	142	934
THR	354	2219
THU	145	936
THW	23	130
THY	79	524
TIB	12	76
TIA	5	12
TID	69	330
TIC	73	340
TIF	17	59
TIE	38	173
TIG	57	314
TIL	58	236
TIK	8	14
TIN	170	823
TIM	141	855
TIP	64	277
TIR	47	226
CHA	1020	6218
TIT	170	882
TIS	13	51
TIV	1	1
CHE	569	3672
TIZ	6	18
CHI	647	3687
CHL	161	1381
TJA	2	11
CHO	474	2981
CHR	288	2472
CHT	2	11
CHU	220	1175
KYA	20	68
CHY	51	316
KYB	4	19
KYE	1	1
KYD	1	2
CIA	5	19
CIC	61	383
CIB	10	49
CIE	11	40
KYM	7	48
CID	8	30
KYL	13	38
CIG	14	63
KYO	2	7
KYN	7	16
KYP	3	15
KYR	4	16
CIM	15	70
KYU	1	1
CIL	16	69
KYT	6	15
CIO	4	14
CIN	128	923
CIP	17	88
CIS	42	200
CIR	303	2778
CIT	110	595
CIV	53	325
TME	2	6
CLA	517	3118
CLE	220	1216
CLI	244	1498
CLO	311	1641
CLU	122	625
CLY	12	47
TOB	22	150
TOA	46	240
TOD	19	70
TOC	25	114
TOF	18	65
TOE	32	129
TOH	6	21
TOG	27	108
TOI	43	195
TOL	113	559
TOK	27	107
TON	139	665
TOM	96	482
TOP	156	850
TOO	106	556
TOR	247	1315
TOQ	6	23
TOT	96	574
TOS	42	156
TOV	6	38
CNE	1	4
TOU	154	790
TOX	63	438
TOW	126	571
TOZ	6	13
CNI	8	44
TOY	27	101
COA	308	1868
COC	300	1924
COB	62	310
COE	183	1250
COD	129	745
COG	107	634
COF	53	299
COI	107	617
COH	94	540
COK	13	47
COJ	5	22
COM	1289	10192
COL	707	4962
COO	177	875
CON	2809	23385
COQ	24	153
COP	290	1831
COS	244	1563
COR	874	5700
COU	812	7504
COT	144	829
COW	135	624
COV	95	525
COY	23	87
LAB	121	728
COX	34	196
LAA	6	21
LAD	83	385
COZ	26	89
LAC	193	1194
LAF	2	3
LAE	20	114
LAH	3	6
LAG	43	199
LAI	71	285
LAL	26	133
LAK	34	127
LAN	307	1837
LAM	243	1415
LAP	96	517
LAO	2	7
LAR	167	973
LAQ	3	13
LAT	200	1146
LAS	70	296
LAV	71	359
LAU	115	673
LAX	20	92
TRA	1343	10889
LAW	59	289
LAZ	38	149
LAY	42	184
TRE	344	2031
TRI	1128	7722
TRO	414	2448
TRU	226	1306
TRY	47	278
TSA	34	158
TSC	2	17
TSE	14	109
TSH	2	9
TSI	5	23
TSK	7	24
TSO	8	32
CRA	441	2522
CRE	428	2537
TSU	11	59
CRI	281	1653
CRO	399	2257
CRU	241	1218
CRW	2	5
CRY	211	1914
CSA	2	10
TUB	139	860
TUA	10	31
TUC	24	113
TUF	30	137
TUG	18	67
LEB	7	33
LEA	261	1327
TUI	19	90
LED	14	53
TUL	28	136
LEC	62	349
LEF	20	82
TUN	88	422
LEE	46	171
TUM	97	568
LEH	7	23
TUP	15	57
LEG	188	1176
TUR	277	1618
LEI	46	277
TUQ	2	5
TUT	74	352
LEK	12	41
TUS	57	213
LEN	103	508
CTE	10	58
LEM	50	246
LEP	85	618
TUX	5	19
LEO	12	63
LER	8	20
TUZ	2	4
TUY	4	12
LET	75	452
LES	34	139
LEV	99	533
LEU	122	891
LEX	43	350
LEW	18	81
LEZ	6	15
LEY	1	1
CUA	4	20
CUC	35	240
CUB	55	228
CUE	7	19
CUD	35	164
CUF	16	64
CUI	31	139
CUK	2	3
CUM	64	414
CUL	129	689
CUN	41	238
CUP	71	341
TWA	63	282
CUS	109	609
CUR	366	1969
CUT	118	575
TWE	72	342
CUV	4	14
TWI	181	855
CUZ	1	3
TWO	26	142
TWY	7	28
LHE	2	15
CWM	1	1
TYD	1	1
TYC	8	43
TYE	7	11
TYG	1	1
LIB	150	969
LIA	21	71
TYI	4	8
LID	12	40
TYL	13	55
LIC	98	564
TYK	3	6
LIF	62	344
TYN	6	11
LIE	43	205
TYM	26	148
TYP	112	669
LIG	149	934
TYR	65	402
LIL	25	105
TYT	5	13
LIK	37	189
TYS	2	7
LIN	254	1242
LIM	191	945
LIP	95	560
LIO	34	173
LIR	16	61
LIQ	74	489
LIT	292	2031
LIS	63	333
LIV	94	516
LIX	11	71
TZA	24	118
LIZ	4	23
TZE	4	14
TZI	10	46
CYA	72	481
CYC	167	1215
CYB	28	206
CYE	2	6
TZU	1	3
CYD	2	5
CYG	2	7
CYM	53	259
CYL	19	149
CYN	24	149
CYP	33	194
CYS	50	333
CYT	116	955
CZA	24	119
LLA	6	19
LOB	86	422
LOA	88	444
LOD	27	125
LOC	179	983
LOF	14	56
LOE	4	15
LOG	146	854
LOI	20	78
LOL	32	158
LOK	3	7
LON	126	793
LOM	15	53
LOP	33	172
LOO	99	376
LOR	77	337
LOQ	9	66
LOT	36	117
LOS	25	93
LOV	70	405
LOU	95	404
LOX	13	78
LOW	89	387
LOZ	8	30
LOY	15	73
UAK	2	7
UBE	3	12
UBI	15	111
DAB	21	90
DAA	2	3
DAD	25	87
DAC	47	304
DAF	26	114
DAE	9	35
UBU	2	7
DAH	23	116
DAG	42	246
DAI	56	248
DAL	45	176
DAK	13	52
DAN	124	622
DAM	133	731
DAP	24	112
DAR	135	579
DAQ	2	9
DAT	57	247
DAS	41	202
DAV	12	45
DAU	73	366
DAW	41	147
DAZ	19	84
UCK	1	3
DAY	68	346
UDA	4	12
UDD	5	20
UDO	6	30
UEY	1	1
LUB	36	216
LUA	2	3
LUD	13	60
LUC	78	424
LUF	8	31
LUE	3	8
LUG	30	135
UFO	6	31
DEB	185	1010
DEA	262	1556
LUI	2	4
DED	59	450
LUL	14	52
DEC	922	7107
LUK	8	56
DEF	502	3421
LUN	108	476
DEE	95	460
LUM	114	691
DEH	90	809
LUP	14	53
DEG	137	997
DEJ	15	88
LUR	43	153
DEI	86	616
DEL	323	2136
LUT	58	321
DEK	19	85
LUS	79	414
DEN	336	2506
LUV	3	8
DEM	501	3836
DEP	434	3400
LUX	36	239
DEO	91	744
DER	256	1805
LUZ	3	10
DET	302	2227
DES	619	4776
DEV	255	1688
UGG	2	5
DEU	52	395
DEX	55	428
DEW	59	260
UGH	1	1
DEZ	6	31
DEY	1	1
UGL	19	85
UGS	3	19
UHL	2	5
LWE	2	3
UHU	2	5
UIN	6	39
DHA	15	61
UIT	2	13
DHO	20	63
UJA	2	7
DHU	8	28
LYA	6	12
LYD	2	9
LYC	30	168
LYF	1	3
LYE	1	1
DIB	25	129
DIA	502	3487
LYI	3	9
DID	72	372
DIC	201	1363
LYK	4	22
DIF	97	823
LYN	18	68
DIE	105	633
LYM	60	538
DIH	14	115
DIG	150	994
LYO	24	181
DIJ	6	51
LYR	32	157
DIL	119	763
LYT	12	37
DIK	21	64
LYS	47	274
DIN	115	539
DIM	118	858
DIP	208	1450
UKA	2	5
DIO	82	469
DIR	109	632
DIQ	2	7
DIT	96	517
UKE	3	10
DIS	2963	24717
DIV	242	1662
DIU	15	89
DIX	8	25
DIW	2	5
DIZ	22	103
DJE	6	31
UKU	2	9
DJI	8	23
ULA	4	8
ULC	16	100
ULE	7	19
ULI	10	43
ULL	6	23
ULN	7	16
ULM	3	11
ULP	3	9
ULO	5	28
ULT	252	2509
ULS	5	27
ULV	2	3
ULU	8	38
ULZ	2	5
ULY	2	5
UMA	2	11
UMB	84	476
UMI	8	22
UMM	4	8
UML	4	18
UMQ	1	5
UMP	19	75
UMT	1	5
UMW	1	4
UNB	396	2527
UNA	402	3445
UND	1167	9587
UNC	795	6370
UNF	339	2467
UNE	226	1783
UNH	239	1481
UNG	196	1304
UNJ	25	146
UNI	406	3222
UNL	202	1185
UNK	78	506
UNN	72	548
UNM	281	2046
UNP	517	4129
UNO	73	588
UNR	453	3437
UNQ	51	428
UNT	363	2566
UNS	875	6407
UNV	83	566
UNU	25	181
UNW	255	1638
UNZ	6	26
UNY	10	65
UPB	63	314
UPA	4	15
UPD	32	129
UPC	43	216
UPF	28	140
UPE	4	14
UPH	62	330
UPG	46	252
UPJ	4	16
UPL	58	275
UPK	6	27
UPM	10	48
UPP	37	227
UPO	1	1
DOB	32	117
UPR	78	408
DOA	10	28
DOD	73	431
UPT	65	311
DOC	144	1012
UPS	132	672
DOF	6	17
UPV	6	37
DOE	10	21
DOH	3	6
DOG	165	900
UPW	26	126
DOJ	2	3
DOI	16	50
DOL	133	828
DON	97	417
DOM	107	684
DOP	39	164
DOO	134	653
DOR	112	535
DOT	48	181
DOS	40	162
DOV	37	173
DOU	149	800
DOX	17	114
MAA	6	13
DOW	217	1196
DOZ	19	63
MAC	320	2284
DOY	8	27
MAB	2	3
MAE	16	75
MAD	113	596
MAG	218	1550
MAF	23	104
MAI	192	1081
MAH	45	210
MAK	35	160
MAJ	43	298
MAM	118	642
MAL	374	2538
MAO	2	9
MAN	578	3388
MAQ	12	70
MAP	23	105
MAS	311	1878
MAR	597	3582
MAU	73	338
MAT	328	2161
MAW	28	109
MAV	16	75
MAY	49	208
URB	36	225
MAX	57	328
URA	78	428
URD	4	5
MAZ	41	169
URC	6	29
URE	64	342
URG	14	49
MBA	2	11
URI	47	251
URN	10	34
URM	2	5
URP	3	6
URO	63	374
MBI	2	5
URT	17	100
URS	8	21
URV	2	3
URU	6	20
USA	14	64
USE	18	99
USI	1	2
USH	11	58
USN	3	8
DRA	350	1964
USQ	8	42
DRE	163	897
USU	52	299
UST	7	46
USW	2	7
DRI	141	764
DRO	225	1095
UTA	2	4
DRU	118	595
UTE	15	89
DRY	43	214
UTI	37	273
UTM	2	7
UTO	25	164
UTR	7	43
UTT	19	112
UTU	1	1
DSO	5	11
MEA	162	925
MEC	64	551
MEB	2	6
MEE	36	151
MED	225	1437
MEG	172	1262
MEF	2	15
MEI	27	111
MEK	2	13
MEJ	2	8
MEM	77	523
MEL	254	1659
MEO	8	20
MEN	211	1249
MEP	13	91
MES	274	1762
MER	300	1993
MEU	6	18
MET	650	5194
MEW	14	38
MEV	4	8
MEY	1	2
UVA	4	15
MEZ	32	152
UVE	8	28
DUB	32	180
DUA	27	105
DUD	23	80
DUC	67	316
DUF	18	72
DUE	45	180
UVU	8	32
DUG	5	15
DUI	5	12
DUL	65	321
DUK	14	62
DUN	103	501
DUM	98	521
DUP	61	352
DUO	32	192
DUR	77	328
DUT	18	102
DUS	63	284
DUV	8	36
DUU	6	35
DUX	2	7
MGA	2	7
DUY	2	7
DVA	2	9
DVO	2	9
UXO	10	69
DWA	32	140
DWE	11	41
MHO	3	6
DWI	12	54
MIA	24	100
MIC	647	6213
MIB	1	1
MIE	6	15
MID	143	786
MIG	40	211
MIF	13	60
MIH	2	7
MIK	18	53
MIJ	2	11
MIM	56	275
MIL	333	2003
MIO	6	20
MIN	421	2547
MIQ	2	11
MIP	1	1
MIS	1732	12525
MIR	78	375
MIU	2	8
MIT	95	561
MIX	31	135
MIZ	22	102
DYB	3	12
DYA	9	35
DYE	19	79
DYI	5	23
DYK	7	17
DYN	63	396
DYO	14	113
DYT	2	11
DYS	149	1048
DYV	4	17
DZE	2	7
DZI	2	13
DZH	2	3
DZO	1	1
MNA	1	1
MNE	15	95
MOA	14	43
MOC	46	201
MOB	53	274
MOE	3	10
MOD	162	976
MOG	11	33
MOF	6	31
MOI	64	335
MOH	14	44
MOK	10	27
MOJ	5	15
MOM	39	187
MOL	151	843
MOO	194	941
MON	875	6259
MOQ	2	11
MOP	48	183
MOS	85	427
MOR	350	2054
MOU	237	1379
MOT	211	1236
MOW	24	107
MOV	45	271
MOY	13	40
MOX	6	25
VAD	7	14
MOZ	20	73
VAC	93	581
VAE	1	1
VAH	2	7
VAG	73	439
VAI	32	172
VAL	180	1033
VAK	6	20
VAN	103	570
VAM	39	198
VAP	75	496
VAR	167	938
VAQ	2	9
VAT	25	126
VAS	99	734
VAV	9	44
VAU	54	267
VAW	8	24
MPR	2	5
EAC	4	18
EAD	2	8
EAG	17	69
EAL	4	15
EAN	5	15
EAS	62	330
EAR	171	953
EAU	2	2
EAT	17	52
EAV	12	80
EBB	8	24
EBA	2	9
MRI	8	46
EBE	4	22
EBI	13	80
EBO	19	86
EBR	11	66
EBU	21	184
ECA	6	22
ECC	45	372
ECB	6	32
ECE	4	14
ECD	9	46
ECH	100	698
ECL	36	206
ECO	92	674
ECP	4	29
VEA	11	33
ECS	17	109
VED	8	36
ECR	6	27
VEC	23	169
ECU	21	143
ECT	80	526
VEE	17	50
VEH	13	65
VEG	47	272
VEI	39	166
VEL	114	669
ECZ	3	14
VEN	301	1892
VER	477	3116
EDA	10	70
EDD	8	23
VET	32	153
VES	107	626
EDE	12	60
EDH	1	1
VEX	36	223
EDG	18	66
VEZ	2	5
EDI	57	381
EDR	3	35
EDU	55	387
MUC	109	626
MUE	8	36
MUD	101	508
MUG	37	165
MUF	24	105
MUI	12	34
MUH	2	6
EEC	4	11
MUK	6	23
MUJ	7	38
MUM	59	286
MUL	494	4034
MUO	5	15
MUN	104	655
MUQ	2	11
MUP	2	7
MUS	262	1421
MUR	133	580
MUU	2	7
EEL	15	63
MUT	145	842
MUX	3	7
EER	7	25
MUZ	21	102
EEV	6	17
EFF	177	1246
MVU	2	5
EFT	4	13
EGA	14	79
EGE	14	51
EGG	38	169
EGI	2	4
EGM	2	3
EGL	7	44
EGO	41	250
VIB	68	425
VIA	30	122
VID	59	394
EGR	12	73
VIC	141	932
EGU	4	32
VIF	2	5
VIE	32	146
VIH	4	16
VIG	43	242
EGY	2	11
VIL	98	574
VIK	4	20
VIN	132	800
VIM	7	23
VIP	7	34
VIO	58	348
VIR	164	920
VIT	197	1396
VIS	192	1157
VIV	92	559
EHE	1	1
VIX	7	41
VIZ	36	164
EHI	1	2
VIY	2	9
MYA	14	64
MYC	59	409
MYE	43	322
MYD	4	25
MYG	2	7
MYI	2	8
EIC	2	15
EID	16	70
MYL	23	165
EIG	44	278
MYO	90	524
MYN	6	17
EIK	6	15
MYS	46	310
MYR	55	369
EIL	4	12
MYT	98	707
EIN	7	38
MYX	28	185
EIS	12	66
EIR	5	24
EIT	1	3
MZE	2	3
EJA	10	76
EJE	15	75
EJI	2	5
MZU	2	7
VLE	2	3
VLI	1	2
EKE	2	2
EKI	6	32
EKK	2	3
EKL	2	11
EKP	4	21
EKU	1	3
EKT	2	11
ELB	6	27
ELA	88	534
ELD	22	110
ELC	4	12
ELF	16	66
ELE	443	4546
ELH	1	1
ELI	45	242
ELL	20	123
ELK	3	12
ELM	7	20
ELP	2	5
ELO	58	305
ELT	3	8
ELS	8	32
ELV	9	31
ELU	64	374
ELY	9	45
EMA	55	404
EMC	4	13
EMB	425	2744
EME	69	328
EMF	1	1
EMI	52	283
EMM	32	162
EMO	60	408
EMP	278	1771
VOA	2	3
VOD	8	22
VOC	83	568
EMU	68	408
VOE	5	27
VOG	19	84
EMY	5	9
VOI	49	274
VOL	224	1468
VOM	28	143
VOO	15	79
VOR	33	195
ENA	102	668
END	377	2594
VOT	23	99
ENC	359	2635
ENF	122	742
ENE	46	246
VOU	40	211
ENH	46	338
ENG	185	1087
VOW	24	116
ENJ	28	164
VOZ	2	5
ENI	24	160
VOY	15	83
ENL	72	435
ENK	14	97
ENN	29	158
ENM	17	77
ENP	7	36
ENO	39	191
ENR	94	525
ENQ	11	66
ENT	419	3008
ENS	178	1053
ENV	79	520
ENU	44	305
ENW	31	172
ENZ	20	109
EOA	1	1
EOC	1	3
EOB	2	9
EOH	2	12
EOL	10	48
EON	4	11
EOS	13	86
EOR	2	3
EOT	1	3
NAB	21	73
NAA	6	15
NAD	5	12
NAC	21	78
NAF	9	32
NAE	9	35
NAH	2	5
NAG	21	72
EPA	42	242
NAI	49	198
NAL	14	61
NAK	8	34
NAN	64	341
EPE	37	243
NAM	35	188
EPH	52	295
NAP	76	414
NAO	3	5
NAR	153	892
EPI	564	4062
NAT	133	907
NAS	54	318
NAV	54	283
NAU	48	280
VRA	8	50
EPO	38	173
NAW	2	5
EPR	6	25
NAZ	12	49
NAY	12	52
EPS	5	26
EPU	16	81
VRI	2	3
EPY	2	11
VRO	8	22
EQU	215	1662
ERB	4	12
ERA	34	197
ERE	44	224
ERG	70	477
ERI	31	148
ERL	2	9
ERK	1	1
ERN	5	9
ERM	5	20
ERO	71	418
ERR	35	176
ERS	5	17
ERV	5	20
ERU	47	270
ERY	55	454
ESC	155	941
ESB	2	5
ESE	6	32
ESI	2	5
ESK	6	14
ESL	8	38
ESO	15	103
ESN	4	11
ESQ	8	45
ESP	47	261
ESS	41	257
ESU	6	39
EST	169	1093
VUG	8	18
NEB	59	327
NEA	58	304
NED	3	7
VUL	117	799
NEC	163	1211
NEF	7	46
NEE	76	407
VUM	3	8
NEG	117	816
ETA	28	108
NEI	30	208
NEL	11	43
ETC	11	43
NEK	4	13
NEN	6	25
ETE	41	296
NEM	51	347
ETH	219	1634
NEP	106	766
NEO	172	1292
NER	68	309
ETI	18	113
NET	61	302
NES	31	127
ETN	2	3
NEV	15	64
NEU	307	2823
NEX	8	29
ETO	8	42
NEW	142	883
ETR	8	40
ETT	8	28
ETU	4	8
ETW	2	5
ETY	24	181
EUC	46	286
EUB	2	15
EUD	31	238
EUG	30	174
EUH	15	123
EUK	10	48
EUM	4	24
EUL	26	154
EUO	7	31
EUN	16	108
EUP	109	709
EUS	13	63
EUR	54	368
EUT	45	306
EUX	2	11
NGA	4	10
EVA	131	1015
EVE	107	668
EVH	1	2
EVI	69	380
NGU	2	11
EVO	54	316
NGW	1	2
EVU	10	51
NHA	2	7
EVZ	2	7
EWE	4	6
EWG	1	3
EWF	1	3
EWH	1	2
EWK	3	6
EWT	1	1
NIB	14	59
NIA	8	50
VYI	2	6
NID	46	237
NIC	106	574
NIF	26	116
NIE	20	83
NIH	12	66
NIG	149	971
EXA	128	889
NIL	14	49
EXC	330	2407
NIK	4	22
EXF	9	68
NIN	49	263
EXE	134	844
NIM	32	138
EXH	97	726
NIP	28	128
NIO	8	34
NIR	14	52
EXI	57	329
NIT	137	913
NIS	8	25
NIV	2	6
EXP	492	3742
NIX	7	14
EXO	171	1110
NIZ	4	16
EXQ	5	43
EXT	427	3594
EXS	52	381
EXU	57	329
EYA	6	17
EYE	101	509
EYI	1	2
EYL	2	7
EYO	2	3
EYN	1	1
EYR	8	14
NOB	42	222
NOD	46	203
NOC	57	350
NOE	9	34
NOH	2	7
NOG	9	26
NOI	35	179
NOL	8	20
NON	1793	15702
NOM	113	748
NOP	4	10
NOO	48	202
NOR	145	1051
NOT	159	987
NOS	96	538
NOV	83	502
NOU	58	263
NOX	6	32
NOW	22	74
NOZ	4	14
WAC	17	60
NOY	13	40
WAB	17	66
WAE	7	27
WAD	57	194
WAG	64	321
WAF	35	147
WAI	108	555
WAH	6	23
WAK	36	133
WAM	36	169
WAL	141	699
WAN	117	503
WAQ	2	3
WAP	28	182
WAS	156	850
WAR	284	1478
WAU	43	161
WAT	226	1544
WAW	10	22
WAV	51	253
WAY	55	282
WAX	33	141
WAZ	4	10
FAB	52	301
FAD	51	209
FAC	181	1151
FAF	4	10
FAE	7	20
FAH	7	31
FAG	31	136
FAJ	2	7
