OLP	2	2
OLO	75	498
STU	818	5516
OLT	171	1499
STY	3	10
SUA	70	339
SUC	388	2780
SUB	1183	9746
OMA	62	355
SUE	4	24
SUD	313	2373
SUG	255	1843
OMB	188	1260
SUF	197	1562
OME	135	816
SUI	76	478
SUK	1	3
KEB	1	2
OMI	55	289
SUM	27	158
KED	1	3
SUL	41	236
SUO	115	585
KEF	4	14
SUN	68	503
KEI	1	3
OMM	6	34
SUP	875	7116
OMO	316	2323
SUS	400	3012
OMN	8	57
SUR	350	2826
KEL	4	15
SUT	53	298
KEN	16	69
SUV	5	21
OMU	4	17
KEP	5	29
KER	6	26
SUZ	46	235
KET	2	6
KEV	1	3
KEY	5	32
SVA	616	4223
ONA	9	39
SVE	1400	9636
OND	147	914
ONC	41	228
ONF	14	88
ONE	105	582
SVI	764	5408
ONG	2	8
ONI	39	229
SVO	393	2752
BUB	145	894
ONN	80	658
BUA	8	41
BUD	41	228
BUC	266	1798
ONO	125	823
BUF	201	1472
ONR	3	10
BUE	1	3
SVU	44	269
ONT	32	199
BUG	164	980
BUI	11	33
ONU	4	12
BUL	263	1702
BUN	52	338
ONZ	2	2
BUM	1	5
BUP	4	24
SWA	44	258
BUO	56	333
BUR	352	2423
BUT	127	744
SWE	1	4
BUS	196	1164
BUV	1	4
OOC	4	13
OOB	2	10
BUX	2	8
SWI	2	5
BUZ	28	126
OOG	6	24
BUY	1	2
OOF	6	22
OOM	2	10
OOL	4	14
OOP	2	10
OOS	4	16
OOT	4	13
OPA	71	498
XAN	36	217
KHA	5	14
OPE	129	797
OPI	91	526
OPL	8	34
BWA	1	2
OPP	386	2692
OPO	11	75
OPR	4	11
KHM	1	2
OPT	72	383
KHO	5	40
OPS	6	31
OPU	18	106
OPZ	46	321
KIC	1	1
KIB	1	4
KIE	1	3
SYM	1	6
KID	2	13
SYL	1	5
GAB	173	1023
GAE	7	30
GAD	22	129
GAG	83	557
GAF	4	13
GAI	8	23
KIM	4	20
KIL	71	557
KIN	8	40
GAM	201	1322
GAL	596	4307
KIP	2	6
GAN	142	936
KIR	10	52
GAP	3	15
KIT	1	3
GAS	320	2238
KIW	3	7
GAR	594	4022
KIV	1	1
GAU	39	223
GAT	141	987
GAV	78	502
ORB	123	619
ORA	120	774
ORD	167	978
GAZ	97	495
ORC	110	803
ORF	24	120
ORE	98	658
ORG	340	2603
ORI	376	2672
ORL	65	279
ORN	102	571
ORM	104	613
ORP	49	347
ORO	68	471
ORR	92	618
ORT	216	1545
ORS	36	166
ORV	6	32
ORU	3	10
BYL	1	3
ORZ	55	221
BYP	43	298
BYR	4	24
BYT	1	1
OSA	68	330
OSC	208	1401
OSB	1	4
OSE	15	57
OSF	4	21
OSI	3	8
OSM	26	126
OSO	1	1
OSP	98	751
OSS	571	4188
OSU	1	2
OST	561	3941
OTA	10	41
XEN	51	311
XER	87	680
KLE	8	50
OTI	12	43
KLI	2	7
OTO	44	262
OTR	19	97
OTT	680	5000
KLY	1	5
OUG	1	4
GEA	2	8
GEC	3	8
GEB	1	2
GEE	2	6
GED	2	10
OUL	4	24
GEI	5	27
GEH	2	8
GEM	295	1688
GEL	250	1724
OUT	8	41
GEO	226	1707
GEN	464	3175
OUV	1	6
GES	265	1787
GER	371	2881
OUZ	2	2
GET	106	614
GEY	3	15
OVA	134	858
OVE	17	78
OVI	72	513
KNI	1	11
OVO	46	258
OVR	4	11
KNO	2	8
OVV	50	247
OVU	52	267
KNU	1	1
KOA	1	2
KOI	2	5
KOH	1	1
KOM	1	5
KOL	6	41
KON	1	3
KOS	5	23
KOR	1	1
KOU	3	17
TAB	249	1677
XIF	10	48
TAD	2	8
TAC	513	3588
TAF	112	649
OXA	2	14
TAE	1	6
TAH	4	24
XIL	47	269
TAG	237	1800
OXF	1	3
OXE	1	1
TAI	12	53
TAL	290	1840
TAK	2	10
TAN	316	2074
GHA	2	8
OXI	8	47
TAM	323	2484
TAP	225	1419
TAO	9	45
TAR	717	4456
GHE	125	826
TAT	90	411
OXO	6	32
TAS	291	1890
TAV	112	710
GHI	457	3429
TAU	72	632
TAX	9	38
TAZ	14	60
TAY	6	51
GIA	382	2571
GIC	5	18
GIB	69	430
GIE	8	33
GID	1	3
CAC	246	1390
GIG	149	1276
CAB	292	1869
CAE	1	3
CAD	231	1339
GIH	1	2
CAG	194	1188
CAF	85	485
CAI	22	66
GIM	24	145
CAH	1	3
GIL	9	27
CAK	1	1
GIO	756	5566
CAJ	2	6
GIN	219	1438
CAM	890	6160
CAL	1645	11233
GIP	16	83
CAO	15	84
CAN	1622	12054
GIR	505	3794
GIU	857	6273
CAP	1832	13365
GIT	26	118
CAS	820	5264
CAR	2624	19304
CAU	307	2188
CAT	964	7601
CAV	453	2905
CAY	1	2
KRA	2	6
OZE	3	7
CAZ	162	1114
KRE	1	1
OZI	101	589
KRI	6	15
OZO	68	521
KRO	1	6
KRU	1	1
KRY	1	4
TEB	14	46
TEA	72	556
TED	156	1202
TEC	189	1625
TEF	47	322
TEE	1	5
TEG	52	273
TEI	20	100
TEL	876	7730
TEN	603	3894
GLA	103	606
TEM	507	3809
TEP	35	164
TEO	204	1486
TER	1338	10513
GLE	23	113
TEQ	1	4
TET	221	1394
TES	624	4642
GLI	166	1033
TEU	21	99
TEX	49	451
GLO	324	2346
GLU	143	1019
KUF	2	9
CEC	112	551
CEB	2	2
KUM	4	11
CED	147	693
KUL	2	10
CEF	60	409
KUN	2	2
CEI	2	4
CEK	1	1
KUS	1	3
KUR	3	10
CEM	133	1019
CEL	414	2550
XOA	1	3
KUW	4	28
CEN	911	6798
CEP	53	269
CES	347	2095
CER	837	5645
XOG	2	10
CET	40	176
KVA	1	1
GNA	66	383
GNE	4	13
GNO	45	244
THA	4	22
GNU	8	22
THE	3	12
KWA	2	6
GOA	1	1
GOC	113	769
THO	2	6
GOB	42	214
GOE	4	24
GOD	118	622
GOG	3	5
GOF	66	377
THR	2	11
GOM	148	833
THY	1	6
GOL	112	588
GOO	2	9
GON	227	1522
GOS	7	31
GOR	136	1054
GOU	5	21
TIB	32	173
GOT	39	139
TIA	12	36
GOV	83	612
TIC	66	504
GOY	1	3
PAB	3	10
TIF	82	363
TIE	24	128
PAD	217	1659
GOZ	46	423
PAC	297	2031
TIG	104	521
PAF	14	80
PAE	48	293
TIL	16	61
PAG	320	2105
TIN	299	1996
PAI	46	233
TIM	244	1569
PAL	1435	10476
TIP	185	1348
PAK	5	28
TIO	33	204
PAN	875	6067
TIR	316	2134
CHA	100	576
PAM	34	189
PAP	263	1567
TIT	214	1493
PAO	28	151
TIS	56	343
PAR	2540	20077
TIV	2	3
CHE	253	1732
PAT	838	5742
TIX	8	71
PAS	995	7512
PAV	222	1654
TIZ	23	122
CHI	1618	11798
PAU	124	749
PAZ	168	1221
PAY	4	12
CHO	51	308
CHR	3	17
CHU	2	6
KYA	1	1
CIA	924	7218
CIC	498	3585
CIB	66	298
CIE	67	348
CID	5	16
KYL	1	2
CIG	80	451
CIF	58	286
KYR	4	18
CIM	210	1123
CIL	107	753
CIO	299	2075
CIN	708	5170
CIP	88	513
CIS	115	688
CIR	763	6732
CIU	262	1596
CIT	319	2230
CIV	148	1048
GRA	2050	14743
GRE	299	1875
GRI	479	3041
GRO	280	1780
TLA	1	3
GRU	277	1641
PEB	2	8
PEA	6	15
TME	1	2
PED	513	3889
PEC	209	1217
PEE	2	9
PEG	120	849
PEI	1	5
PEL	415	2825
PEN	1085	7582
CLA	456	3499
PEM	3	14
PEP	110	534
PEO	13	34
PER	3226	24796
CLE	71	554
PET	341	2616
PES	440	2812
PEV	14	75
CLI	206	1458
PEU	2	12
PEZ	65	375
PEY	2	6
CLO	221	1425
CLU	12	70
PFE	1	4
GUA	955	6144
GUC	2	10
GUB	6	26
GUE	109	844
GUG	10	62
GUF	51	210
GUI	260	1773
PFU	1	1
GUL	7	18
GUN	2	6
GUS	81	431
GUR	6	15
TOB	1	3
GUT	16	98
TOA	1	2
TOD	8	24
TOC	128	860
TOF	6	12
TOE	45	360
GUZ	2	4
TOG	50	271
TOI	3	21
TOL	138	869
TOK	2	6
TON	494	3100
TOM	196	1128
TOP	146	748
TOO	1	1
TOR	902	5885
TOQ	1	2
TOT	84	646
TOS	417	2951
TOV	13	92
TOU	10	40
TOX	5	33
TOW	1	2
TOZ	13	52
CNI	8	36
PHA	1	4
PHI	2	16
COA	410	2978
PHM	2	8
COC	305	1966
PHO	5	16
COB	28	136
COE	157	1044
COD	179	1091
COG	276	1907
COF	27	140
COI	297	2241
COH	1	4
COK	48	385
COM	3758	30544
PHY	3	10
COL	2005	14805
COO	252	1780
CON	9830	83291
COQ	4	17
COP	456	2953
COS	1031	7412
COR	2040	14712
COU	28	151
COT	240	1484
PIA	1299	9507
COW	2	7
PID	27	198
COV	130	813
PIC	491	3671
COY	1	3
LAB	185	1343
PIF	49	331
COX	7	41
PIE	403	2689
LAD	112	850
COZ	55	275
LAC	303	1991
PIG	399	2667
PII	1	2
PIL	398	2577
LAG	174	1017
PIN	246	1387
LAI	77	504
PIM	58	380
LAL	54	370
PIP	172	855
PIO	358	2333
LAN	357	2125
PIR	527	3997
LAM	546	3556
PIQ	1	2
LAP	261	1921
PIT	259	1672
LAO	6	28
PIS	384	2534
LAR	407	2719
PIV	23	99
LAQ	6	35
PIU	39	191
LAT	519	3596
PIX	1	2
LAS	286	1811
LAV	345	2478
PIZ	197	1396
LAU	135	768
TRA	5929	47829
LAW	4	23
LAZ	93	666
TRE	517	3352
TRI	1982	13990
TRO	738	5165
TRU	356	2328
GYM	5	34
TSA	10	43
CRA	185	1197
CRE	746	4400
TSU	1	4
CRI	837	6558
CRO	1076	8185
PLA	700	4712
CRU	242	1680
PLE	178	1350
CRY	1	4
PLI	83	603
CSA	9	39
PLO	54	255
PLU	256	2195
TUB	149	830
TUA	2	7
TUD	8	36
TUC	7	32
TUF	85	409
TUE	2	6
TUG	11	53
LEB	15	63
LEA	34	174
TUI	2	2
LED	38	154
TUL	17	81
LEC	135	780
TUN	28	133
LEE	1	2
TUM	187	1269
LEH	1	1
TUP	10	28
LEG	573	4035
TUO	45	218
TUR	594	4038
LEI	14	109
LEL	2	8
TUT	105	546
LEK	1	5
TUS	13	62
LEN	232	1358
CTE	5	26
LEM	76	584
LEP	122	715
LEO	79	612
LER	50	276
TUZ	11	76
TUY	1	2
LET	285	1911
LES	242	1565
LEV	202	1130
LEU	52	347
CTO	4	11
LEW	2	10
LEZ	46	247
PNE	60	489
CUA	1	1
CUC	370	2266
CUB	101	455
CUD	3	7
CUG	13	54
CUF	18	90
CUI	2	5
CUM	98	588
CUL	197	1127
CUO	79	404
CUN	45	265
CUP	83	451
CUS	98	600
CUR	336	2028
CUT	24	126
POA	2	4
TWE	2	6
POD	109	627
CUV	3	13
POC	83	430
POF	3	18
POE	243	1724
TWI	5	19
POG	105	550
POI	23	117
POL	1392	10579
POK	6	30
PON	288	1754
POM	277	1688
POP	237	1561
POO	1	1
POR	761	5501
POT	240	1537
POS	988	7620
POV	40	234
POU	11	60
POW	2	12
POZ	31	168
YAC	4	21
YAK	2	6
YAM	6	45
YAN	2	4
YAR	1	1
YAT	1	4
YAW	1	1
TYC	1	3
LIB	441	3012
LIA	11	34
LID	10	18
LIC	187	1211
HAB	7	31
LIF	46	222
LIE	71	449
TYP	1	6
HAC	4	13
LIG	96	614
HAF	1	3
LIL	19	101
LIN	516	3276
HAI	8	34
LIM	325	1852
HAL	9	26
LIP	82	541
LIO	66	553
HAN	54	478
LIR	73	485
HAM	8	45
LIQ	169	1251
HAP	2	8
LIT	342	2256
LIS	300	1724
HAR	8	34
LIV	111	684
LIU	12	47
HAT	1	2
HAS	21	112
LIZ	45	225
HAU	2	8
PRA	300	2003
HAW	4	20
HAZ	1	3
PRE	5616	45718
TZI	4	16
PRI	516	3746
CYC	2	7
PRO	5352	42905
CYB	7	45
PRU	148	853
PSA	19	133
PSE	66	573
PSI	366	3490
CZA	10	41
PSO	16	68
CZE	4	10
YEA	1	5
PTA	2	11
LLA	1	2
PTE	39	258
YEM	3	15
PTI	11	57
YET	1	1
PTO	3	12
LLO	1	2
PUB	126	1045
PUA	1	1
PUD	115	812
PUC	6	44
PUF	3	9
PUE	23	162
PUG	199	1160
HEA	2	9
PUI	6	12
PUL	375	2351
PUN	603	4294
PUM	4	17
PUP	205	1521
HEG	11	85
PUO	1	1
PUR	240	1686
HEL	6	17
PUT	292	1860
PUS	25	134
HEN	3	6
HER	6	29
PUZ	141	1098
HES	1	7
HEV	2	4
HEZ	1	6
LOB	108	758
LOA	1	3
LOD	74	338
LOC	241	1667
LOF	26	113
LOE	1	2
LOG	192	1232
LOI	12	55
LOL	6	18
LOK	1	2
LON	120	776
LOM	57	392
LOP	11	35
LOO	2	5
LOR	97	475
LOQ	8	41
LOT	126	820
LOS	28	165
LOV	1	1
LOU	2	5
YID	1	4
LOZ	2	8
UAD	1	1
UBB	69	441
UBE	11	44
UBI	64	337
HID	1	4
HIC	1	4
UBO	1	1
DAB	5	35
UBR	67	509
DAD	25	101
DAC	30	144
HIG	1	5
DAF	5	14
HIJ	1	6
PYR	1	2
DAE	1	2
DAG	9	53
HIN	3	16
DAI	5	15
HIM	4	28
DAL	25	114
HIP	1	3
DAN	274	1873
DAM	215	1494
DAP	25	142
HIT	9	54
UCA	1	2
DAR	82	552
UCC	190	1346
DAT	155	1137
DAS	5	23
DAV	20	88
DAU	4	11
DAZ	55	269
DAY	1	5
UCR	10	45
UDE	4	13
UDI	59	229
UDO	8	51
UDR	12	38
UFF	119	955
LUB	62	547
LUA	2	6
UFI	14	75
LUD	39	206
LUC	388	2396
LUF	3	6
LUE	4	17
LUG	24	121
UFO	10	52
DEB	309	2083
DEA	187	1588
LUI	5	16
DED	141	840
LUL	1	2
DEC	2613	21384
DEF	1210	9458
LUN	138	782
DEE	1	3
LUM	255	1514
DEH	4	24
LUP	130	859
DEG	430	3201
LUO	19	151
LUR	17	66
DEI	265	2245
DEL	888	6795
LUT	92	426
LUS	295	2148
DEN	837	6529
LUV	2	6
DEM	992	8555
DEP	1124	8870
LUX	2	10
UGA	2	10
DEO	208	1790
DER	693	5233
YOG	12	42
DEQ	33	352
DET	653	4803
UGE	2	6
DES	1500	12118
DEV	368	2723
UGG	116	660
DEU	101	857
YOL	2	2
UGO	6	24
UGN	17	64
YOR	1	6
UGR	9	47
UGU	65	513
UHE	1	1
UHI	1	1
HOB	13	75
YPR	2	6
HOC	8	54
YPS	1	4
HOL	9	55
HON	7	36
HOM	5	17
HOP	2	3
HOO	2	6
HOR	2	10
HOT	1	2
HOS	6	27
HOV	1	7
HOU	3	8
DHA	2	7
UIS	1	4
QAS	2	4
LYD	2	8
LYC	1	2
DIB	218	1633
DIA	859	6505
DID	35	198
DIC	397	3052
DIF	743	5758
DIE	186	1174
DIG	721	5550
DIL	950	6857
DIK	1	3
DIN	229	1722
DIM	780	5944
DIP	417	2932
UKA	1	2
DIO	57	279
DIR	894	6343
DIT	191	1285
DIS	14736	127704
DIV	1116	7996
DIU	28	154
DIX	2	8
DIZ	27	228
DJE	1	3
UKU	1	4
ULA	3	6
ULC	67	424
ULE	1	2
ULI	49	242
ULN	4	8
ULM	8	29
YTT	2	5
ULO	5	26
ULT	185	1448
ULS	1	3
ULV	6	16
ULU	45	221
YUA	1	1
YUC	2	5
UMA	122	811
UMB	37	189
UME	55	338
UMI	212	1339
UMM	1	1
UML	1	3
YUP	4	15
UMO	23	126
YUR	1	2
UMP	1	4
UMU	1	1
YUY	1	1
UMT	1	1
UNA	15	118
UND	23	130
UNC	56	325
UNE	3	9
UNG	128	673
UNI	379	2628
UNN	8	17
UNP	1	6
HUC	2	3
UNO	2	7
UNQ	6	25
UNT	79	342
UNS	3	5
HUL	5	21
HUN	1	3
UNZ	5	31
HUM	7	21
HUR	7	33
HUT	1	1
HUS	6	28
UOM	2	4
UOP	1	1
UOS	2	2
UOV	3	5
UPA	2	6
UPE	48	395
UPG	1	4
UPL	3	5
UPP	1	5
DOB	12	49
DOA	4	10
DOD	42	313
DOC	169	1222
UPU	2	4
DOG	146	916
UPW	1	6
DOI	1	4
DOL	371	2515
DON	208	1246
DOM	414	3046
DOP	209	1389
DOO	1	8
DOR	312	2029
DOT	266	1954
DOS	77	374
DOV	67	317
DOU	4	19
QIB	1	2
DOW	4	20
DOZ	13	94
MAC	890	6661
MAE	73	580
MAD	207	1508
MAG	636	4593
MAF	15	77
MAI	143	912
MAH	16	82
MAK	2	2
MAJ	2	8
MAM	151	1071
UQU	1	4
MAL	1390	9968
MAO	22	123
MAN	1799	13171
MAQ	3	15
MAP	59	301
MAS	1024	8256
MAR	1836	13354
MAU	23	107
MAT	796	5837
MAV	5	20
MAY	2	4
URB	73	571
MAX	18	148
URA	70	374
URD	1	1
MAZ	205	1533
URC	5	25
URE	52	242
URG	80	454
URI	82	429
URL	62	262
HYB	2	7
URN	6	22
HYD	4	29
URO	65	369
URR	1	1
URT	146	1002
URS	6	26
URU	13	80
HYP	1	8
USA	41	145
HYS	1	5
USC	109	595
USB	10	35
USE	13	54
USI	15	81
USO	4	19
DRA	287	2196
USS	14	64
DRE	102	603
USU	240	1577
UST	108	653
DRI	135	839
DRO	91	471
DRU	30	124
UTE	19	94
UTI	78	605
UTO	16	91
UTR	17	117
MEA	15	77
MEC	115	967
MEE	1	4
MED	498	3596
MEG	123	880
MEF	13	86
MEI	17	114
MEH	3	15
MEM	170	1222
MEL	385	2426
MEO	8	31
MEN	510	3107
MEP	2	16
MES	644	4300
MER	733	5387
MEU	2	7
MET	1047	8860
MEV	3	4
UVA	10	30
MEZ	146	991
UVE	12	28
UVI	6	20
UVO	5	10
DUB	106	665
DUA	16	88
DUC	38	172
DUE	119	759
UVU	5	18
DUG	50	294
DUI	8	24
DUL	26	172
DUN	8	20
DUM	12	31
DUP	62	453
DUO	31	152
DUR	115	548
DUT	11	49
DUV	4	18
DUU	12	76
ZAB	10	54
ZAC	19	128
ZAF	76	404
ZAG	14	80
ZAI	19	72
ZAL	2	6
ZAN	112	574
ZAM	291	2120
ZAP	165	1094
ZAR	18	66
ZAT	20	115
UXO	17	88
ZAV	51	367
ZAZ	25	151
MHM	1	1
MIA	80	515
MIC	504	4049
MIE	106	614
MID	29	147
IAC	11	51
MIG	219	1451
IAB	1	6
MIH	1	3
IAG	1	4
MIK	1	3
IAF	6	31
MIM	180	1220
MIL	323	2476
MIO	118	686
MIN	763	5528
IAM	8	51
IAL	30	169
MIS	667	4777
IAN	3	13
MIR	234	1428
MIT	421	3041
IAR	45	392
UZB	8	26
IAT	15	68
MIX	63	295
MIZ	2	16
IBE	65	379
IBI	6	15
IBL	4	8
UZZ	53	296
ZDA	2	14
IBO	1	4
IBR	58	370
IBS	4	24
ICA	10	49
ICE	1	4
ICO	64	477
ICN	12	87
ZEB	13	48
ZED	1	5
ZEC	53	291
ZEF	7	28
ICT	4	20
ZEI	5	22
ZEL	56	246
ZEN	21	81
ZEM	1	3
ZEP	56	284
ZEO	14	82
ZER	28	170
IDA	16	66
IDD	6	14
ZET	10	47
IDE	290	2314
ZEU	8	43
ZEZ	1	4
IDI	73	523
IDN	2	8
IDO	109	844
IDR	551	4110
QUA	972	7922
QUE	241	1670
QUI	338	2654
QUO	122	771
IEM	45	394
IEL	6	20
IEN	2	2
IER	49	317
IET	54	289
MNE	17	107
IFO	2	12
MOA	7	37
QWE	1	3
MOC	92	575
MOB	162	1235
MOE	2	4
MOD	423	3011
MOG	37	175
MOF	4	16
MOI	14	42
MOH	8	30
MOK	1	1
IGI	52	428
MOM	13	79
MOL	597	4052
MOO	1	1
MON	1582	11921
MOQ	5	33
IGL	3	4
MOP	2	5
MOS	278	1844
IGN	221	1433
MOR	994	7317
MOU	5	17
ZIB	19	118
MOT	384	2967
ZIA	1	2
IGR	35	219
MOV	96	670
ZIC	1	5
IGU	11	54
ZIF	5	12
MOX	4	20
ZIE	4	12
VAD	12	38
MOZ	133	841
VAC	235	1452
ZIG	172	1047
VAF	3	11
ZII	4	8
ZIL	42	211
VAG	415	2792
ZIN	129	759
VAI	114	717
ZIM	81	582
VAL	480	2967
ZIP	84	464
ZIO	3	6
VAN	527	3723
ZIR	58	278
VAM	110	906
ZIQ	1	5
VAP	130	962
ZIT	81	408
VAR	238	1261
VAQ	1	4
ZIU	4	14
VAT	64	483
VAS	174	1249
VAV	2	8
ZIZ	13	57
VAU	6	27
EAR	1	4
QZE	1	3
EBB	15	52
EBA	9	43
EBD	6	41
EBE	21	105
EBL	3	12
EBO	48	288
EBR	86	548
EBU	26	188
ZLO	1	2
ECA	6	33
IKE	1	4
ECC	430	3070
ECB	4	21
ECD	8	42
ECI	2	5
ECH	84	590
ECM	6	39
ECL	72	492
ECO	189	1491
ECP	1	5
ECS	1	4
VED	133	662
ECR	2	3
VEC	94	631
ECU	16	104
ECT	47	327
VEE	7	39
VEG	154	966
VEI	49	343
VEL	434	2833
ECZ	10	63
VEN	779	5358
ILA	9	36
VEM	2	8
VEP	4	11
ILC	2	10
VER	1318	9445
EDA	17	72
ILE	12	58
EDD	6	26
VET	309	2366
VES	300	1796
EDE	32	151
ILI	10	25
ILL	629	5092
VEX	1	3
VEZ	68	542
EDI	166	1007
ILM	2	10
ILO	17	99
EDO	24	130
EDR	2	10
EDU	114	751
MUC	71	407
IMA	40	215
MUE	4	17
MUD	4	9
MUG	252	1520
IMB	4798	39700
MUF	112	588
IME	17	91
MUJ	3	20
IMI	63	350
MUM	51	463
MUL	323	2256
MUO	47	217
MUN	201	1352
IMM	1789	14964
IMO	2	10
MUS	364	2330
MUR	135	612
MUU	1	1
IMP	7159	59243
MUT	253	1380
ZOA	4	18
ZOD	4	20
ZOC	60	403
ZOE	4	11
ZOI	10	56
ZOL	119	593
ZON	65	385
ZOM	87	437
ZOP	153	1033
ZOO	203	1184
INB	1	7
ZOR	14	107
INA	1777	13453
IND	2283	18170
ZOT	20	120
INC	8628	72544
ZOS	3	11
INF	5275	43766
INE	593	4484
ING	3592	29824
EFF	414	3095
ZOZ	5	15
EFE	43	213
INI	303	2162
INL	6	31
INK	1	1
INN	749	5628
EFI	7	28
INM	2	11
INP	1	2
INO	631	4648
INR	44	277
INQ	273	2123
INT	6886	59770
