DARLE	1	1
ECRIT	2	9
STORN	2	8
CURLY	2	7
FLEYE	1	1
ENRHE	4	14
STORE	22	89
STORG	2	3
CURLP	2	9
STORI	10	46
STORK	3	12
NAVEL	3	10
FLEXU	8	31
ABFAR	2	5
FLEXT	2	7
WHUNS	2	9
DARIO	2	5
DARIN	5	18
YAUTI	2	3
FLEXO	8	50
SKUTT	6	27
STOMP	8	21
STOMO	8	36
PUCEL	4	12
FLEXI	14	63
DARIC	1	1
FLEXE	2	2
CURIT	2	3
CURIU	2	3
FLEXA	2	7
SECAT	2	7
NAVET	2	5
FERET	2	8
FERES	1	1
DULCE	3	6
ELLAG	1	2
STOMA	45	251
OSCHE	1	2
CURIN	1	1
CURIO	10	42
DULCA	2	9
NAVEW	1	1
HIPHU	1	5
PLIMM	2	5
STOLO	5	18
WHUMM	4	12
PAINE	1	1
PYOSE	1	1
PAINC	2	4
STOLP	2	7
WHUMP	3	6
SECAN	3	6
PYOSI	1	1
SECAL	2	7
HIPHO	1	1
PAINL	4	24
JOVIA	8	34
STOLI	8	33
FLEWE	1	1
PAINK	3	17
PAINI	3	5
PAINF	6	31
PYORR	8	34
STOLL	2	5
PAINT	27	116
PLIMS	6	19
PAINS	5	32
STOLE	4	8
PLINK	5	11
OSCIL	22	155
OSCIN	3	6
AFROR	2	11
DARGL	2	3
STOOR	1	1
BUXOM	5	17
OSCIT	12	54
PAIOC	4	8
STOOS	2	7
PLING	1	1
DARGA	1	1
REILL	8	40
STOOL	7	20
STOOK	5	11
CAXON	1	1
STOOP	10	28
KOPAS	1	4
PLINT	2	3
AFRON	1	1
ENREG	6	37
STOOD	1	2
STOOG	4	8
CURIA	8	27
STONY	5	43
FLEUR	7	20
CURIE	5	20
PLIOC	1	3
PLIOF	2	7
SECCO	1	1
REIKI	1	1
STONI	13	41
STONK	6	18
STONN	5	9
STONA	1	3
PLIOT	2	7
PLIOS	2	7
STONE	70	345
STOND	1	1
FLETT	2	5
REIVE	4	5
CURFE	2	3
DARED	6	39
FERBA	2	3
DAREF	1	2
NAVIG	16	94
AFRIT	1	1
REIVI	1	2
FLETC	7	23
CURER	1	1
CURET	9	35
CUREL	1	3
CHLAM	13	75
FERAL	2	8
FLESH	30	124
FERAC	3	12
HIPLE	1	2
HIPLI	3	7
NAVIE	1	1
OSCUL	14	50
CURFU	4	20
NAVIC	6	23
DARES	1	2
DARER	1	1
RIVEL	3	8
DARCI	1	2
ENRAN	12	42
RIVET	9	27
ENRAP	7	38
CURCU	8	28
ECRAS	2	7
RIVER	38	166
ENRAU	4	16
KOPEC	2	3
MOCUC	2	3
ENRAV	4	19
SECPA	2	3
MOCUD	2	7
KOPEK	1	1
FAERI	2	3
ENRAC	4	8
CURCH	1	2
ENRAG	7	23
SECON	23	91
CURDL	6	13
SECOD	2	7
DARCY	1	1
SECOB	2	15
CURDE	1	1
CURDI	5	17
HIPNE	2	6
STOVA	2	7
STOVE	8	21
CURBA	1	3
DARAF	1	1
CURAR	18	63
CURAS	2	7
CURAT	20	82
REIRD	1	1
AFRES	1	1
STOUP	1	1
STOUR	7	14
STOUT	23	109
UXORI	10	49
STOUS	4	11
AFREE	2	3
CURAB	6	30
VOORT	2	13
CURAC	6	14
CURAG	2	3
STOUN	6	14
DARBI	1	2
HIPPY	2	7
CURBS	4	16
DARBA	2	3
HIPPU	6	21
HIPPI	22	92
CURBL	1	3
HIPPO	40	238
STOTT	4	10
HEDDL	4	8
HIPPA	2	7
FLENS	6	13
STOTI	6	15
CURBE	3	4
HIPPE	5	17
CURBI	2	5
REITB	2	5
ADLAN	2	3
HEDER	3	7
REITE	17	90
RIVAG	2	3
SECLU	15	85
FLENC	4	11
VOOPE	1	1
RIVAL	23	84
VOOPI	1	2
STOWR	2	3
STOWI	2	5
STOWL	1	3
STOWN	5	14
STOWP	1	1
SECKL	2	3
KOPJE	1	1
STOWA	5	15
STOWD	2	7
FAENA	1	1
FLEMI	6	18
STOWE	3	4
FLEME	1	1
REISE	1	1
REISS	7	24
REIST	5	15
STOVI	3	7
SECKE	2	3
ABEYA	5	17
AFRAI	1	1
HIPST	4	16
BOERE	2	10
ABETM	2	7
HEDGE	18	68
AXERO	2	13
ABESS	2	7
RIVLI	2	3
KOPPA	1	1
HIPSH	1	2
HEDGI	5	14
AMESA	2	5
KOPPI	2	3
AMERI	2	9
AMERC	12	47
ABERR	14	65
SECUN	7	37
SECUL	26	154
SECUR	32	163
FLEIS	1	3
AMETR	3	13
AMETH	5	28
ABETT	8	20
REJAC	4	18
AMETA	4	24
AXENI	2	6
SECRE	43	213
NAVVI	2	4
FLEGG	2	5
AMENO	5	30
AMENS	2	11
AMENT	8	24
AMENE	1	1
AMENI	3	8
ENQUI	11	44
JOVYS	2	11
AMENA	12	57
AMEND	11	32
AXEME	1	1
AXEMA	1	1
BDELL	2	7
RIVIN	1	1
ABERD	2	11
FLEET	11	44
FLEER	7	20
SECTI	38	267
DAQUI	2	5
FLEEI	1	2
SECTO	19	96
FLEEC	20	68
PAJAM	3	6
MODAC	2	11
SECTA	17	105
MODAL	9	30
ZAPAT	5	15
FLEDG	11	36
RIVIE	4	10
ABELE	1	1
FLECT	3	12
UMPIN	1	1
HEDON	9	39
FLECK	9	25
FLECH	4	12
MODIF	17	103
MODIC	3	6
PUDDO	2	5
PUDDL	10	25
PUDDI	6	25
PUDDE	8	22
FAECA	1	1
UMPIR	8	26
FAECE	1	1
PUDEN	7	19
ABEND	1	1
EWKIN	1	1
FLEAW	2	7
FLEAS	1	3
FLEAP	2	5
SEDAR	1	2
DUKKE	2	11
FLEAM	1	1
SEDAT	13	42
FLEAH	2	11
BOEHM	2	7
JOWAR	3	4
EJECT	14	45
FLEAB	6	19
AMELO	2	11
UMPHE	1	1
AMELC	2	7
MODEM	3	6
MODEN	2	3
MODEL	16	48
UMPHI	1	2
NAVVY	1	3
MODER	53	275
SEDAN	1	1
AMELI	15	86
RIVUL	3	8
REJIG	7	26
ABELI	3	5
MODES	6	17
PUDGE	1	1
ABELM	2	7
ELKHO	2	7
ZLOTI	1	2
ABEGG	1	3
DUKIN	1	1
ZLOTY	2	3
AMEER	3	8
AMEIO	2	6
ABEIG	1	1
DUKER	2	4
WOIWO	2	5
DUKEL	2	7
MODIL	2	9
MODIO	4	13
SIPIN	1	1
MODIU	1	1
NUPTI	5	21
DUKES	2	7
MODIS	8	24
REJEC	19	82
MODIW	2	7
SIPHU	2	9
SIPHO	21	108
CUSPI	13	48
WOLLA	2	15
BOGEY	7	19
CUSPA	3	6
RIYAL	1	1
VORTE	2	4
ENSNA	12	46
CUSPE	1	1
VORTI	15	71
ZARNE	2	3
JOYLE	4	20
ZARNI	2	5
GEMEI	3	24
WOLLI	1	2
GEMEL	1	1
BOGGA	4	10
BOGGL	6	13
BOGGI	6	19
GEMFI	2	6
BOGGE	1	1
ONYCH	22	124
DUMFO	8	44
ENSKY	2	5
VORRE	1	1
ENSLA	8	32
VORRI	1	2
CAYUS	2	3
PALYN	7	51
ENSKI	2	4
ADMON	16	90
RELUB	6	45
STRYC	9	50
RELUC	19	93
RELUM	8	24
ADMIS	9	61
BOGAN	1	1
ADMIT	11	43
ADMIR	26	124
PALSG	4	22
DUMDU	2	3
JOYPO	6	21
VORPA	1	1
BOGAR	4	10
HEGAR	2	3
ADMIX	6	17
ENSIF	1	3
PALSH	2	5
PALSI	4	9
ENSIG	8	29
BOGBE	2	5
PALST	4	14
ADMIN	30	241
ENSIL	9	30
GEMIN	12	41
JOYOU	4	16
CLYST	2	5
ENSHR	12	58
PALSY	1	3
RELOC	13	52
PALTE	6	17
WOLFS	4	16
RELOA	10	27
WOLFR	4	16
ASYST	4	18
ENSHE	14	63
ENSHI	4	18
RELOO	4	10
PALTR	6	23
DUMBL	3	12
DUMBH	2	7
DUMBI	1	2
DUMBF	8	52
JOYRO	1	2
STRUT	10	42
DUMBS	2	12
PALUD	15	68
DUMBN	2	8
DUMBO	1	1
STRUM	19	65
CLYPE	7	15
JOYRI	7	25
STRUN	5	11
WOLFL	3	10
WOLFK	2	5
DUMBW	2	11
WOLFI	6	25
STRUD	2	5
WOLFH	2	9
STRUG	8	38
WOLFF	2	8
WOLFE	3	4
CLYPI	1	2
PALUS	3	14
SIRVE	2	7
WOLFB	2	10
MOFUS	2	7
GEMLE	1	2
DUMAI	2	5
SIRUP	4	7
GEMLI	1	2
STRUC	23	182
KOSHE	4	10
TILLA	5	19
HISPI	3	11
TILLE	8	24
TILLI	6	15
DUMBE	3	4
DUMBB	2	7
HISPA	22	153
DUMBC	2	7
EPYLL	2	7
DUMBA	2	6
CUSHA	4	6
GEMMI	7	29
ONYMO	1	2
ENSEM	2	7
ENSEP	4	28
HEGEM	10	52
BUYOU	2	3
CUSHE	1	1
ENSER	6	21
LOMEN	6	19
GEMMA	10	32
ENSEW	3	6
GEMME	5	11
YSLAK	1	2
ADMEA	8	48
ENSEA	12	30
KOSMO	2	4
GEMMO	5	30
LOMEI	2	3
SISAL	1	1
FESCU	2	3
GEMMU	4	18
JIGAM	2	9
DASHP	2	5
JIGAJ	8	32
DASHI	7	17
DASHB	2	9
FESCE	1	5
JOYST	2	7
DASHE	8	15
GLABE	4	15
CUSHI	13	49
JIGAB	2	5
CAYMA	2	3
GLABR	5	28
GEMOL	5	25
HISTA	8	42
ENSCO	4	16
GEMON	1	1
ENSCR	4	18
SKYJA	7	29
HISSI	4	11
GLACE	3	6
SKYIN	1	1
GEMOT	3	4
HISSE	5	7
SISCO	2	7
ENSCH	4	24
SKYIS	1	1
PEYOT	8	20
SKYIE	2	3
HISTR	12	69
GLACI	22	101
GLADD	12	34
GLADE	1	1
GLADF	3	16
HISTO	97	728
BUYOF	2	3
ZARIB	2	3
HISTE	1	1
SKYHO	2	5
HISTI	13	59
PUFTA	3	16
HEGIR	2	3
ENSAN	5	32
ENSAM	4	16
GLADS	8	42
ADMAS	2	4
GLADL	3	8
GLADN	2	8
ASYLU	2	3
CUSCU	2	4
ENSAT	1	1
GLADI	19	86
NAYTH	1	3
HYACI	5	18
LOMIN	1	1
ASYLL	1	4
SKYCL	1	2
CUSEC	1	1
SKYCA	2	3
GEMSB	4	12
SKYBO	4	9
NAYSA	6	16
BUYIN	1	1
GEMSH	2	7
ASYNT	1	5
GEMST	2	7
HYAEN	3	5
SKYER	1	1
ASYNA	5	25
CLYIN	1	1
JIGGU	2	9
ASYNE	4	17
ASYND	5	24
TILTA	1	3
ASYNC	6	43
IGGIN	1	1
TILTH	1	1
TILTE	3	4
RELYI	1	2
TILTI	2	5
ASYMP	7	48
TILTM	2	9
JIGGE	7	22
SKYDI	7	24
JIGGL	7	16
SKYDO	1	2
ASYMM	5	31
TILTY	2	7
ELLWA	2	5
JIGGI	3	7
REMER	8	27
REMEL	4	10
REMEM	14	93
GEMUT	3	21
REMEN	5	11
TIMBO	1	1
PEYTR	4	10
TIMBR	18	101
SKYPH	2	4
GLAIK	5	19
JIGJI	4	12
PUGAR	2	5
MOGGA	2	3
GLAIV	3	5
GLAIR	11	26
REMEA	10	47
NAYWO	2	5
NAYWA	2	5
REMEI	4	10
REMED	27	143
REMEE	3	7
SKYRE	2	2
KOSSE	1	1
SKYRO	4	22
SKYRI	1	2
JIGLI	1	2
BUYER	3	16
CAYEN	3	8
TIMAR	4	12
SISKI	2	3
TIMBA	4	8
TIMBE	20	95
REMAK	5	11
REMAN	25	120
SKYLA	9	32
REMAI	12	42
REMAS	4	18
REMAT	12	59
DULSE	1	1
SKYLI	7	20
OASTH	2	9
REMAP	3	8
REMAR	23	102
GLAMM	2	5
GLAMO	34	186
FERVO	5	12
FERVE	9	42
FERVI	8	33
SISER	2	8
FERUL	8	19
WHYEV	1	2
DARZI	1	1
ONYXE	1	1
REMAD	2	3
GLANC	8	22
GLAND	15	69
WOLVI	4	11
WHYDA	2	3
WOLVE	8	23
BUYAB	2	5
PEYSI	1	2
FERTI	26	150
ELLOP	2	4
PEYSE	2	2
REMBL	6	13
SKYMA	1	1
MOGGE	1	1
MOGGI	3	5
DULOT	1	2
SKYME	1	1
HYALI	20	95
BUYBA	2	5
HYALO	14	67
LOMPI	1	2
JIGOT	1	1
HYALU	2	17
FERRY	5	18
HITCH	15	54
SEGFA	2	7
JIGSA	5	12
DULOC	2	10
REMNA	2	5
PUGIL	8	36
